restaurant name,phone,website,address,city,State,countryCode,location/lat,location/lng,Categories summary _1,Categories summary _2,Cusine,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categoryName,cid,isAdvertisement,locatedIn,menu,neighborhood,orderBy/0/name,orderBy/0/orderUrl,orderBy/0/url,orderBy/1/name,orderBy/1/orderUrl,orderBy/1/url,orderBy/2/name,orderBy/2/orderUrl,orderBy/2/url,orderBy/3/name,orderBy/3/orderUrl,orderBy/3/url,orderBy/4/name,orderBy/4/orderUrl,orderBy/4/url,orderBy/5/name,orderBy/5/url,permanentlyClosed,placeId,plusCode,postalCode,price,totalScore,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,url
Colourful Yunnan,+61 3 9943 1055,http://www.colourfulyunnan.com.au/,"680-682 Swanston St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.8006019,144.9642486,Restaurant,,Chinese,Chinese restaurant,,,,,,,,,,,Chinese restaurant,8.25E+18,FALSE,,,680-682 Swanston St,doordash.com,,https://www.doordash.com/en-AU/store/colourful-yunnan-%E5%BD%A9%E4%BA%91%E5%8D%97.%E5%BD%A9%E9%93%BA%E5%AD%90-carlton-2558695/?utm_campaign=gpa,,,,,,,,,,,,,,,FALSE,ChIJ6UxugbRC1moRfWp2AKYTiXI,"5XX7+QM Carlton, Victoria, Australia",3053,$$,4.1,106,457,239,128,42,41,7,7/10/2022 23:17,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,680-682 Swanston St,,FALSE,"https://www.google.com/maps/place/Colourful+Yunnan/@-37.8006019,144.9642486,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642b4816e4ce9:0x728913a600766a7d!8m2!3d-37.8006019!4d144.9642486?hl=en"
The Premises.,+61 3 9376 7565,http://thepremises.com.au/,"202 Bellair St, Kensington VIC 3031, Australia",Kensington,VIC,AU,-37.7943229,144.9302457,Cafe,,Cafe,Restaurant,Breakfast restaurant,Coffee shop,Cafe,,,,,,,,Cafe,1.12E+19,FALSE,,,202 Bellair St,DoorDash,https://www.doordash.com/en-AU/store/the-premises-espresso-kensington-646578/?pickup=true&utm_campaign=gpa,doordash.com,Just Eat,https://www.menulog.com.au/restaurants-the-premises-espresso/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,menulog.com.au,Deliveroo,https://deliveroo.com.au/menu/melbourne/flemington/the-premises-espresso?utm_medium=affiliate&utm_source=google_maps_link,deliveroo.com.au,,,,,,,,,FALSE,ChIJB_N9TRBd1moRV5uawTj9NZs,"6W4J+73 Kensington, Victoria, Australia",3031,$$,4.1,12,447,228,130,26,41,22,8/10/2022 0:53,"https://www.google.com/maps/search/restaurant+near+Kensington+VIC/@-37.7937242,144.9264494,16z?hl=en",,Victoria,202 Bellair St,,FALSE,"https://www.google.com/maps/place/The+Premises./@-37.7943229,144.9302457,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d104d7df307:0x9b35fd38c19a9b57!8m2!3d-37.7943312!4d144.9301917?hl=en"
Bluetrain,+61 3 9696 0111,https://bluetrain.com.au/,"3 Southgate Ave, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8201184,144.9662684,Restaurant,Cafe,western,Restaurant,Cafe,Coffee shop,Function room facility,,,,,,,,Restaurant,7.67E+17,FALSE,Floor 2U · Southgate,,3 Southgate Ave,bluetrain.com.au,https://bluetrain.com.au/,bluetrain.com.au,,,,,,,,,,,,,,,FALSE,ChIJiVdW17NC1moR-szxoi5qpgo,"5XH8+XG Southbank, Victoria, Australia",3006,$$,4.1,8,442,202,151,30,39,20,8/10/2022 2:06,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z?hl=en",,Victoria,3 Southgate Ave,,FALSE,"https://www.google.com/maps/place/Bluetrain/@-37.8201184,144.9662684,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642b3d7565789:0xaa66a2ea2f1ccfa!8m2!3d-37.8201184!4d144.9662684?hl=en"
Miyako Japanese Cuisine & Teppanyaki,+61 3 9699 9201,https://miyakocuisine.com.au/,"Southgate Arts & Leisure Precinct, Shop, UR2/3 Southgate Ave, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8201378,144.9665086,Restaurant,,Japanese,Restaurant,Delivery service,Events Venue,Family restaurant,Function room facility,Japanese restaurant,Takeaway,Teppanyaki restaurant,,,,Restaurant,3.08E+18,FALSE,Floor 2U · Southgate,,"Southgate Arts & Leisure Precinct, Shop, UR2/3 Southgate Ave",miyakocuisine.com.au,,http://www.miyakocuisine.com.au/reservation/,,,,,,,,,,,,,,,FALSE,ChIJ4QDlhK1C1moRHe7gAH08xSo,"5XH8+WJ Southbank, Victoria, Australia",3006,$$,4.1,5,429,231,94,38,40,26,8/10/2022 2:06,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z?hl=en",,VIC,"Southgate Arts & Leisure Precinct, Shop, UR2/3 Southgate Ave",,FALSE,"https://www.google.com/maps/place/Miyako+Japanese+Cuisine+%26+Teppanyaki/@-37.8201378,144.9665086,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642ad84e500e1:0x2ac53c7d00e0ee1d!8m2!3d-37.8201378!4d144.9665086?hl=en"
City Kebabs,+61 3 9191 0791,,"3/546 Flinders St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8205272,144.9561929,Restaurant,,Western,Fast food restaurant,Halal restaurant,Kebab shop,Takeout Restaurant,Turkish restaurant,,,,,,,Fast food restaurant,1.33E+19,FALSE,,,3/546 Flinders St,DoorDash,https://www.doordash.com/en-AU/store/city-kebabs-melbourne-646872/?pickup=true&utm_campaign=gpa,doordash.com,,,,,,,,,,,,,,,FALSE,ChIJJaylGVJd1moRjyu89QjaLrg,"5XH4+QF Melbourne, Victoria, Australia",3000,$,4.1,58,420,239,86,40,41,14,8/10/2022 2:01,"https://www.google.com/maps/search/restaurant+near+West+Melbourne+VIC/@-37.8111826,144.9354737,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,3/546 Flinders St,,FALSE,"https://www.google.com/maps/place/City+Kebabs/@-37.8205272,144.9561929,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d5219a5ac25:0xb82eda08f5bc2b8f!8m2!3d-37.8205591!4d144.9562066?hl=en"
BAMBU Asian Eating House,+61 3 9686 1608,https://eatbambu.com.au/,"92/116 Cecil St, South Melbourne VIC 3205, Australia",South Melbourne,VIC,AU,-37.832112,144.9571168,Restaurant,,Asian,Asian restaurant,,,,,,,,,,,Asian restaurant,1.55E+19,FALSE,South Melbourne Market,,92/116 Cecil St,darlinggroup.com.au,,https://darlinggroup.com.au/takeaway/bambu/,doordash.com,,https://www.doordash.com/en-AU/store/bambu-south-melbourne-939679/?utm_campaign=gpa,deliveroo.com.au,,https://deliveroo.com.au/menu/melbourne/albert-park/bambu-sth-melbourne?utm_medium=affiliate&utm_source=google_maps_link,,,,,,,,,FALSE,ChIJ23qH6f5n1moRdpIYk83eENc,"5X94+5R South Melbourne, Victoria, Australia",3205,££,4.1,110,403,222,89,34,38,20,8/10/2022 1:48,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,92/116 Cecil St,,FALSE,"https://www.google.com/maps/place/BAMBU+Asian+Eating+House/@-37.832112,144.9571168,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667fee9877adb:0xd710decd93189276!8m2!3d-37.832112!4d144.9571168?hl=en"
Riverside Teppanyaki,+61 3 9329 9173,https://www.kobejones.com.au/riverside-teppanyaki/393299173/,"G16/18/38 Siddeley St, Docklands VIC 3005, Australia",Docklands,VIC,AU,-37.8229904,144.9540863,Restaurant,,Japanese,Japanese restaurant,Asian restaurant,Modern izakaya restaurant,Pan-Asian restaurant,Teppanyaki restaurant,,,,,,,Japanese restaurant,1.63E+19,FALSE,World Trade Centre,,G16/18/38 Siddeley St,,,,,,,,,,,,,,,,,,TRUE,ChIJ_ar-bLVC1moRxNxmMWza5eE,"5XG3+RJ Docklands, Victoria, Australia",3005,$$$,4.1,71,392,206,94,38,36,18,7/10/2022 23:34,"https://www.google.com/maps/search/restaurant+near+Docklands+VIC/@-37.8193306,144.9392852,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,G16/18/38 Siddeley St,,FALSE,"https://www.google.com/maps/place/Riverside+Teppanyaki/@-37.8229904,144.9540863,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642b56cfeaafd:0xe1e5da6c3166dcc4!8m2!3d-37.8229904!4d144.9540863?hl=en"
Gangnam Pocha,+61 3 9642 8005,https://weborder.qonus.com.au:31001/home/order/takeaway?enc=y&action=takeaway&storeCode=R200NFFheG5kNFdubFZjUnFLaUM5QT09&qrfrom=undefined,"1/270 King St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8137798,144.9548156,Restaurant,,Korean,Korean restaurant,Fried chicken takeaway,Lunch restaurant,Takeout Restaurant,Restaurant,,,,,,,Korean restaurant,1.65E+19,FALSE,,,1/270 King St,,,,,,,,,,,,,,,,,,FALSE,ChIJ3SagRUld1moRKSWwediHjeU,"5XP3+FW Melbourne, Victoria, Australia",3000,$$,4.1,90,388,239,65,46,24,14,8/10/2022 1:53,"https://www.google.com/maps/search/restaurant+near+West+Melbourne+VIC/@-37.8111826,144.9354737,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,1/270 King St,,FALSE,"https://www.google.com/maps/place/Gangnam+Pocha/@-37.8137798,144.9548156,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d4945a026dd:0xe58d87d879b02529!8m2!3d-37.8137798!4d144.9548156?hl=en"
Di Stasio Citta,+61 3 9070 1177,http://www.distasio.com.au/,"45 Spring St, Melbourne VIC 3004, Australia",Melbourne,VIC,AU,-37.8142548,144.974186,Restaurant,,Italian,Italian restaurant,Fine dining restaurant,Restaurant,,,,,,,,,Italian restaurant,1.10E+19,FALSE,,,45 Spring St,,,,,,,,,,,,,,,,,,FALSE,ChIJJ3GUFnND1moRUIIedeogCpk,"5XPF+7M Melbourne, Victoria, Australia",3004,,4.1,60,387,233,60,49,27,18,7/10/2022 23:59,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,45 Spring St,,FALSE,"https://www.google.com/maps/place/Di+Stasio+Citta/@-37.8142548,144.974186,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6437316947127:0x990a20ea751e8250!8m2!3d-37.8142549!4d144.9741857?hl=en"
Ging Thai,+61 3 9292 5777,https://www.crownmelbourne.com.au/restaurants/premium/ging-thai/info-booking?utm_source=google&utm_medium=organic&utm_content=ging_thai&utm_campaign=gmb,"Crown Riverwalk, Crown Melbourne, 8 Whiteman St, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8223299,144.9590778,Restaurant,,Thai,Thai restaurant,,,,,,,,,,,Thai restaurant,3.49E+18,FALSE,Floor G · Crown Melbourne,,"Crown Riverwalk, Crown Melbourne, 8 Whiteman St",crownmelbourne.com.au,,https://www.crownmelbourne.com.au/restaurants/premium/ging-thai/info-booking/reservations?utm_source=google&utm_medium=organic&utm_campaign=Google%20Places&utm_content=gingthai-reservations,,,,,,,,,,,,,,,FALSE,ChIJVVVVoVNd1moR6axK6ZfedDA,"5XH5+3J Southbank, Victoria, Australia",3006,,4.1,54,365,209,78,30,30,18,8/10/2022 1:46,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z/data=!4m2!2m1!6e5?hl=en",,VIC,"Crown Riverwalk, Crown Melbourne, 8 Whiteman St",,FALSE,"https://www.google.com/maps/place/Ging+Thai/@-37.8223299,144.9590778,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d53a1555555:0x3074de97e94aace9!8m2!3d-37.8223299!4d144.9590778?hl=en"
Master Roll Vietnam (South Yarra) - Best Banh Mi Best Rice Paper Rolls,+61 3 9078 8754,http://masterroll.com.au/,"169 Toorak Rd, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.8389918,144.9926075,Restaurant,,Vietnamese,Vietnamese restaurant,Asian restaurant,Restaurant,,,,,,,,,Vietnamese restaurant,1.81E+19,FALSE,,,169 Toorak Rd,masterroll.com.au,,http://www.masterroll.com.au/,deliveroo.com.au,,https://deliveroo.com.au/menu/melbourne/south-yarra/master-roll-vietnam?utm_medium=affiliate&utm_source=google_maps_link,doordash.com,,https://www.doordash.com/en-AU/store/master-roll-vietnam-south-yarra-787844/?utm_campaign=gpa,menulog.com.au,,https://www.menulog.com.au/restaurants-master-roll-vietnam-south-yarra/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,,,,,,FALSE,ChIJibjG4ZxC1moRQPiuFMfBuPs,"5X6V+C2 South Yarra, Victoria, Australia",3141,$,4.1,76,362,218,57,46,22,19,8/10/2022 1:53,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z/data=!4m2!2m1!6e5?hl=en",,Victoria,169 Toorak Rd,,FALSE,"https://www.google.com/maps/place/Master+Roll+Vietnam+(South+Yarra)+-+Best+Banh+Mi+Best+Rice+Paper+Rolls/@-37.8389918,144.9926075,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6429ce1c6b889:0xfbb8c1c714aef840!8m2!3d-37.8389918!4d144.9926075?hl=en"
Bay 101,+61 3 9646 6088,https://www.bay101.com.au/,"7/101 Bay St, Port Melbourne VIC 3207, Australia",Port Melbourne,VIC,AU,-37.8410152,144.93986,Restaurant,,Italian,Italian restaurant,Breakfast restaurant,Cafe,Takeaway,Pizza restaurant,,,,,,,Italian restaurant,4.91E+18,FALSE,,,7/101 Bay St,hungryhungry.com,https://order.hungryhungry.com/bay101,hungryhungry.com,,,,,,,,,,,,,,,FALSE,ChIJ0dcDxOpn1moRvjkKfqfSHUQ,"5W5Q+HW Port Melbourne, Victoria, Australia",3207,$$,4.1,12,356,199,77,28,42,10,8/10/2022 2:08,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z?hl=en",,Victoria,7/101 Bay St,,FALSE,"https://www.google.com/maps/place/Bay+101/@-37.8410152,144.93986,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667eac403d7d1:0x441dd2a77e0a39be!8m2!3d-37.8410134!4d144.9398618?hl=en"
Parrot House Restaurant,+61 3 9372 6688,,"293-295 Racecourse Rd, Flemington VIC 3031, Australia",Flemington,VIC,AU,-37.7885133,144.9312343,Restaurant,,Restaurant,Restaurant,,,,,,,,,,,Restaurant,5.23E+18,FALSE,,,293-295 Racecourse Rd,,,,,,,,,,,,,,,,,,FALSE,ChIJyZ2Vmxtd1moR-DtQcj-hmUg,"6W6J+HF Flemington, Victoria, Australia",3031,$$,4.1,43,351,169,103,28,41,10,8/10/2022 0:47,"https://www.google.com/maps/search/restaurant+near+Kensington+VIC/@-37.7937242,144.9264494,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,293-295 Racecourse Rd,,FALSE,"https://www.google.com/maps/place/Parrot+House+Restaurant/@-37.7885133,144.9312343,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d1b9b959dc9:0x4899a13f72503bf8!8m2!3d-37.7884926!4d144.9312524?hl=en"
Kickin'Inn Port Melbourne,+61 3 8001 8188,http://www.kickininn.com.au/,"309 Bay St, Port Melbourne VIC 3207, Australia",Port Melbourne,VIC,AU,-37.8364898,144.9439442,Restaurant,,Seafood restaurant,Seafood restaurant,,,,,,,,,,,Seafood restaurant,6.68E+18,FALSE,,,309 Bay St,Just Eat,https://www.menulog.com.au/restaurants-kickininn-port-melbourne/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,menulog.com.au,,,,,,,,,,,,,,,FALSE,ChIJ74_tB41n1moRQ42ko67Zrlw,"5W7V+CH Port Melbourne, Victoria, Australia",3207,,4.1,54,333,203,45,40,25,20,8/10/2022 1:59,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,309 Bay St,,FALSE,"https://www.google.com/maps/place/Kickin'Inn+Port+Melbourne/@-37.8364898,144.9439442,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6678d07ed8fef:0x5caed9aea3a48d43!8m2!3d-37.836517!4d144.9439919?hl=en"
Phat Milk,+61 3 9372 1134,http://phatmilkcafe.com.au/,"208 Mt Alexander Rd, Travancore VIC 3032, Australia",Travancore,VIC,AU,-37.780876,144.932568,Cafe,,Cafe,Cafe,Breakfast restaurant,Brunch restaurant,Coffee store,Health food store,,,,,,,Cafe,1.17E+19,FALSE,,,208 Mt Alexander Rd,,,,,,,,,,,,,,,,,,FALSE,ChIJ6yjFzuNc1moRQdkFhXieuKE,"6W9M+J2 Travancore, Victoria, Australia",3032,$$,4.1,65,311,182,52,33,29,15,8/10/2022 1:03,"https://www.google.com/maps/search/restaurant+near+Flemington+VIC/@-37.7883677,144.9148181,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,208 Mt Alexander Rd,,FALSE,"https://www.google.com/maps/place/Phat+Milk/@-37.780876,144.932568,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65ce3cec528eb:0xa1b89e788505d941!8m2!3d-37.7809254!4d144.9324742?hl=en"
La Porchetta South Yarra,+61 3 9866 4938,http://www.laporchetta.com.au/,"93 Toorak Rd, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.8385453,144.989567,Restaurant,,Italian,Italian restaurant,Delivery Restaurant,Takeout Restaurant,,,,,,,,,Italian restaurant,3.04E+18,FALSE,,,93 Toorak Rd,laporchetta.com.au,https://southyarra.order.laporchetta.com.au/menu,laporchetta.com.au,Deliveroo,https://deliveroo.com.au/menu/melbourne/south-yarra/la-porchetta-south-yarra?utm_medium=affiliate&utm_source=google_maps_link,deliveroo.com.au,Just Eat,https://www.menulog.com.au/restaurants-la-porchetta-south-yarra/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,menulog.com.au,,,,,,,,,FALSE,ChIJwzdCz51C1moRYqoaSuVsMyo,"5X6Q+HR South Yarra, Victoria, Australia",3141,$$,4.1,40,291,148,78,23,30,12,8/10/2022 2:03,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z/data=!4m2!2m1!6e5?hl=en",,Victoria,93 Toorak Rd,,FALSE,"https://www.google.com/maps/place/La+Porchetta+South+Yarra/@-37.8385453,144.989567,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6429dcf4237c3:0x2a336ce54a1aaa62!8m2!3d-37.8386138!4d144.9895764?hl=en"
Silks,+61 3 9292 5777,https://www.crownmelbourne.com.au/restaurants/premium/silks/info-booking?utm_source=google&utm_medium=organic&utm_content=silks&utm_campaign=gmb,"Level 1 Crown Towers, Crown Melbourne, 8 Whiteman St, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8218012,144.9601499,Restaurant,,Chinese,Chinese restaurant,Asian restaurant,Events Venue,Fine dining restaurant,Restaurant,,,,,,,Chinese restaurant,1.73E+19,FALSE,Floor 1 · Crown Melbourne,,"Level 1 Crown Towers, Crown Melbourne, 8 Whiteman St",,,,,,,,,,,,,,,,,,FALSE,ChIJs-Q2IlNd1moRoBwpphuZePA,"5XH6+73 Southbank, Victoria, Australia",3006,$$,4.1,56,260,153,35,23,32,17,8/10/2022 1:56,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z/data=!4m2!2m1!6e5?hl=en",,VIC,"Level 1 Crown Towers, Crown Melbourne, 8 Whiteman St",,FALSE,"https://www.google.com/maps/place/Silks/@-37.8218012,144.9601499,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d532236e4b3:0xf078991ba6291ca0!8m2!3d-37.8218012!4d144.9601499?hl=en"
Mr. Hive Kitchen & Bar,+61 3 9292 5777,https://www.crownmelbourne.com.au/restaurants/premium/mr-hive/info-booking?utm_source=google&utm_medium=organic&utm_content=mr._hive_kitchen_&_bar&utm_campaign=gmb,"Level 1 Crown Metropol, Crown Melbourne, 8 Whiteman St, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8255556,144.9575,Restaurant,,Western,Restaurant,Australian restaurant,Breakfast restaurant,Events Venue,,,,,,,,Restaurant,1.27E+19,FALSE,Floor 1 · Crown Melbourne,,"Level 1 Crown Metropol, Crown Melbourne, 8 Whiteman St",,,,,,,,,,,,,,,,,,FALSE,ChIJuf4fgVNd1moRFoaz2eBWua8,"5XF4+QX Southbank, Victoria, Australia",3006,$$,4.1,40,252,133,58,21,27,13,8/10/2022 2:02,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z/data=!4m2!2m1!6e5?hl=en",,VIC,"Level 1 Crown Metropol, Crown Melbourne, 8 Whiteman St",,FALSE,"https://www.google.com/maps/place/Mr.+Hive+Kitchen+%26+Bar/@-37.8255556,144.9575,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d53811ffeb9:0xafb956e0d9b38616!8m2!3d-37.8255556!4d144.9575?hl=en"
1932 Cafe & Restaurant,+61 3 9663 5494,http://manchesterunitybuilding.com.au/1932-cafe-restaurant/,"220 Collins St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.815345,144.9663045,Cafe,,Australian,Breakfast restaurant,Brunch restaurant,Cafe,Coffee shop,Dessert restaurant,Restaurant,Tea house,,,,,Breakfast restaurant,5.85E+18,FALSE,Floor 0 · Manchester Unity Building,,220 Collins St,,,,,,,,,,,,,,,,,,FALSE,ChIJOW1t27VC1moRg-cT0cOuIVE,"5XM8+VG Melbourne, Victoria, Australia",3000,,4.1,79,232,117,68,12,23,12,8/10/2022 1:17,"https://www.google.com/maps/search/Restraunt+CBD,+Melbourne+VIC+3000/@-37.8134205,144.9542724,15z/data=!4m2!2m1!6e5?hl=en",,Victoria,220 Collins St,,FALSE,"https://www.google.com/maps/place/1932+Cafe+%26+Restaurant/@-37.815345,144.9663045,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642b5db6d6d39:0x5121aec3d113e783!8m2!3d-37.815345!4d144.9663045?hl=en"
Hwatu - Korean Street Style Eatery,+61 3 8597 8823,https://www.mryum.com/hwatu,"1/F, 173 Lygon St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.801606,144.966477,Restaurant,,Korean,Korean restaurant,,,,,,,,,,,Korean restaurant,6.71E+18,FALSE,Manchi,,"1/F, 173 Lygon St",opentable.com.au,,https://www.opentable.com.au/restaurant/profile/149426?ref=11025,,,,,,,,,,,,,,,FALSE,ChIJaykD19NC1moR9yx4PK5oJV0,"5XX8+9H Carlton, Victoria, Australia",3053,,4.1,109,229,127,51,23,19,9,7/10/2022 23:16,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,VIC,"1/F, 173 Lygon St",,FALSE,"https://www.google.com/maps/place/Hwatu+%ED%99%94%ED%88%AC+-+Korean+Street+Style+Eatery/@-37.801606,144.966477,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642d3d703296b:0x5d2568ae3c782cf7!8m2!3d-37.801606!4d144.966477?hl=en"
Rock Sugar Melbourne,+61 3 9826 2888,http://www.rocksugar.com.au/,"477 Malvern Rd, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.8478211,145.0023923,Restaurant,,Asain,Restaurant,Asian fusion restaurant,Asian restaurant,Thai restaurant,,,,,,,,Restaurant,1.78E+19,FALSE,,,477 Malvern Rd,DoorDash,https://www.doordash.com/en-AU/store/rock-sugar-south-yarra-982228/?pickup=true&utm_campaign=gpa,doordash.com,mryum.com,https://www.mryum.com/rocksugar-ta/menu/takeaway,mryum.com,Deliveroo,https://deliveroo.com.au/menu/melbourne/south-yarra/rock-sugar?utm_medium=affiliate&utm_source=google_maps_link,deliveroo.com.au,,,,,,,,,FALSE,ChIJw2kzpyto1moRgnRlsM9wG_c,"5222+VX South Yarra, Victoria, Australia",3141,,4.1,20,223,129,33,17,24,20,8/10/2022 2:06,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z?hl=en",,Victoria,477 Malvern Rd,,FALSE,"https://www.google.com/maps/place/Rock+Sugar+Melbourne/@-37.8478211,145.0023923,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6682ba73369c3:0xf71b70cfb0657482!8m2!3d-37.8478788!4d145.0023805?hl=en"
Me Dee Thai Restaurant,+61 3 9650 1260,,"Shop 2/108 Bourke St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8117621,144.9697173,Restaurant,,Thai,Thai restaurant,,,,,,,,,,,Thai restaurant,8.05E+18,FALSE,The Paramount Centre,,Shop 2/108 Bourke St,medeethai.com.au,https://www.medeethai.com.au/,medeethai.com.au,,,,,,,,,,,,,,,FALSE,ChIJJ-Of-shC1moR8dmXImkkrW8,"5XQ9+7V Melbourne, Victoria, Australia",3000,$,4.1,102,214,110,58,17,23,6,8/10/2022 1:13,"https://www.google.com/maps/search/Restraunt+CBD,+Melbourne+VIC+3000/@-37.8134205,144.9542724,15z/data=!4m2!2m1!6e5?hl=en",,Victoria,Shop 2/108 Bourke St,,FALSE,"https://www.google.com/maps/place/Me+Dee+Thai+Restaurant/@-37.8117621,144.9697173,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c8fa9fe327:0x6fad24692297d9f1!8m2!3d-37.8117621!4d144.9697173?hl=en"
Nefes,+61 3 9639 4870,,"174-178 Lygon St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.8030575,144.9668025,Restaurant,,Restaurant,Restaurant,,,,,,,,,,,Restaurant,1.34E+19,FALSE,,,174-178 Lygon St,,,,,,,,,,,,,,,,,,FALSE,ChIJz0_lmmRD1moRYZ_mMNf6jrk,"5XW8+QP Carlton, Victoria, Australia",3053,,4.1,22,213,151,12,34,5,11,8/10/2022 0:15,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,174-178 Lygon St,,FALSE,"https://www.google.com/maps/place/Nefes/@-37.8030575,144.9668025,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad643649ae54fcf:0xb98efad730e69f61!8m2!3d-37.8030575!4d144.9668025?hl=en"
